settlements.month	settlements.open	settlements.high	settlements.low	settlements.last	settlements.change	settlements.settle	settlements.volume	settlements.openInterest	updateTime	dsHeader	reportType	tradeDate	empty	nr
Total							-	-		2-Year vs. 3-Year T-Note Future	Final	2017-05-10	FALSE	2667
Total							-	-		3-Year vs. 5-Year T-Note Future	Final	2017-05-10	FALSE	2668
Total							-	-		3-Year vs. 10-Year T-Note Future	Final	2017-05-10	FALSE	2669
Total							-	-		3-Year vs. 30-Year T-Note Future	Final	2017-05-10	FALSE	2670
Total							-	-		e-Mini Gold Future	Final	2017-05-10	FALSE	2671
Total							-	-		e-Mini Silver Future	Final	2017-05-10	FALSE	2672
JUN 17	.7339	.7388	.7332	.7374	+.0027	.7358	3,013	2,723	Friday, 12 May 2017 06:00 PM	E-micro Australian Dollar/American Dollar Future	Final	2017-05-10	FALSE	2673
SEP 17	-	.7374B	-	.7353A	+.0027	.7349	0	16	Friday, 12 May 2017 06:00 PM	E-micro Australian Dollar/American Dollar Future	Final	2017-05-10	FALSE	2673
Total							3,013	2,739	Friday, 12 May 2017 06:00 PM	E-micro Australian Dollar/American Dollar Future	Final	2017-05-10	FALSE	2673
JUN 17	1.08950	1.09190	1.08740	1.08900	-.00070	1.08820	9,489	4,514	Friday, 12 May 2017 06:00 PM	E-micro Euro/American Dollar Future	Final	2017-05-10	FALSE	2674
SEP 17	1.09530	1.09690	1.09300	1.09350B	-.00080	1.09340	36	82	Friday, 12 May 2017 06:00 PM	E-micro Euro/American Dollar Future	Final	2017-05-10	FALSE	2674
Total							9,525	4,596	Friday, 12 May 2017 06:00 PM	E-micro Euro/American Dollar Future	Final	2017-05-10	FALSE	2674
JUN 17	1.2952	1.3002	1.2942	1.2954	+.0016	1.2956	1,948	2,564	Friday, 12 May 2017 06:00 PM	E-micro British Pound/American Dollar Future	Final	2017-05-10	FALSE	2675
SEP 17	1.3025	1.3030B	1.2983A	1.2991B	+.0016	1.2992	1	27	Friday, 12 May 2017 06:00 PM	E-micro British Pound/American Dollar Future	Final	2017-05-10	FALSE	2675
Total							1,949	2,591	Friday, 12 May 2017 06:00 PM	E-micro British Pound/American Dollar Future	Final	2017-05-10	FALSE	2675
Total							-	-		E-micro American Dollar/Canadian Dollar Future	Final	2017-05-10	FALSE	2676
Total							-	-		E-micro American Dollar/Swiss Franc Future	Final	2017-05-10	FALSE	2677
Total							-	-		E-micro American Dollar/Japanese Yen Future	Final	2017-05-10	FALSE	2678
JUN 17	-	-	-	-	+.065	3.292	449	46,923	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 17	-	-	-	-	+.065	3.380	372	50,709	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 17	-	-	-	-	+.063	3.412	372	53,102	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 17	-	-	-	-	+.061	3.394	360	47,987	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 17	-	-	-	-	+.059	3.414	434	64,865	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 17	-	-	-	-	+.056	3.461	60	46,632	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 17	-	-	-	-	+.053	3.580	62	49,190	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 18	-	-	-	-	+.054	3.655	155	60,371	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 18	-	-	-	-	+.052	3.618	140	34,265	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 18	-	-	-	-	+.042	3.520	155	40,587	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 18	-	-	-	-	+.016	2.955	360	49,526	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 18	-	-	-	-	+.011	2.888	372	34,401	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 18	-	-	-	-	+.009	2.912	360	32,138	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 18	-	-	-	-	+.007	2.936	372	33,248	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 18	-	-	-	-	+.007	2.942	372	33,656	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 18	-	-	-	-	+.008	2.918	360	31,910	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 18	-	-	-	-	+.009	2.934	372	44,860	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 18	-	-	-	-	+.009	2.984	1,040	30,435	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 18	-	-	-	-	+.008	3.118	1,074	32,572	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 19	-	-	-	-	+.009	3.213	1,136	18,005	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 19	-	-	-	-	+.009	3.194	1,028	14,847	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 19	-	-	-	-	+.009	3.121	1,136	16,991	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 19	-	-	-	-	-.006	2.717	290	13,295	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 19	-	-	-	-	-.006	2.675	299	13,432	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 19	-	-	-	-	-.005	2.700	290	13,064	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 19	-	-	-	-	-.005	2.731	299	13,304	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 19	-	-	-	-	-.005	2.744	299	13,267	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 19	-	-	-	-	-.005	2.737	290	12,958	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 19	-	-	-	-	-.005	2.763	299	13,736	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 19	-	-	-	-	-.005	2.836	210	12,994	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 19	-	-	-	-	-.005	2.981	217	13,794	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 20	-	-	-	-	-.005	3.102	62	10,688	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 20	-	-	-	-	-.005	3.073	58	9,680	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 20	-	-	-	-	-.005	3.011	62	10,370	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 20	-	-	-	-	-.005	2.696	60	9,581	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 20	-	-	-	-	-.005	2.686	62	10,034	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 20	-	-	-	-	-.005	2.719	60	9,680	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 20	-	-	-	-	-.005	2.754	62	10,155	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 20	-	-	-	-	-.005	2.779	62	10,196	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 20	-	-	-	-	-.005	2.779	60	9,799	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 20	-	-	-	-	-.005	2.809	62	10,059	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 20	-	-	-	-	-.005	2.884	60	9,695	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 20	-	-	-	-	-.005	3.029	62	9,619	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 21	-	-	-	-	-.005	3.151	0	5,123	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 21	-	-	-	-	-.005	3.116	0	4,724	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 21	-	-	-	-	-.005	3.052	0	5,088	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 21	-	-	-	-	-.005	2.737	0	4,722	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 21	-	-	-	-	-.005	2.726	0	4,879	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 21	-	-	-	-	-.005	2.752	0	4,796	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 21	-	-	-	-	-.005	2.782	0	4,941	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 21	-	-	-	-	-.005	2.807	0	4,978	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 21	-	-	-	-	-.005	2.812	0	4,768	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 21	-	-	-	-	-.005	2.842	0	4,789	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 21	-	-	-	-	-.005	2.918	0	4,766	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 21	-	-	-	-	-.005	3.064	0	4,925	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 22	-	-	-	-	-.005	3.194	0	3,718	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 22	-	-	-	-	-.005	3.159	0	3,360	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 22	-	-	-	-	-.005	3.095	0	3,726	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 22	-	-	-	-	-.005	2.780	0	3,671	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 22	-	-	-	-	-.005	2.770	0	3,774	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 22	-	-	-	-	-.005	2.798	0	3,642	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 22	-	-	-	-	-.005	2.830	0	3,746	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 22	-	-	-	-	-.005	2.858	0	3,742	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 22	-	-	-	-	-.005	2.863	0	3,633	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 22	-	-	-	-	-.005	2.891	0	3,922	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 22	-	-	-	-	-.005	2.969	0	3,479	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 22	-	-	-	-	-.005	3.115	0	3,590	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 23	-	-	-	-	-.005	3.256	124	2,528	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 23	-	-	-	-	-.004	3.220	112	2,312	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 23	-	-	-	-	-.004	3.152	124	2,544	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 23	-	-	-	-	+.001	2.852	120	2,468	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 23	-	-	-	-	+.001	2.842	124	2,549	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 23	-	-	-	-	+.001	2.870	120	2,468	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 23	-	-	-	-	+.001	2.902	124	2,549	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 23	-	-	-	-	+.001	2.930	124	2,549	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 23	-	-	-	-	+.001	2.935	120	2,468	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 23	-	-	-	-	+.001	2.968	124	2,549	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 23	-	-	-	-	+.001	3.038	120	2,442	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 23	-	-	-	-	+.001	3.183	124	2,520	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 24	-	-	-	-	+.001	3.324	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 24	-	-	-	-	+.001	3.284	116	1,399	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 24	-	-	-	-	+.001	3.213	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 24	-	-	-	-	+.001	2.913	120	1,446	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 24	-	-	-	-	+.001	2.899	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 24	-	-	-	-	+.001	2.930	120	1,446	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 24	-	-	-	-	+.001	2.971	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 24	-	-	-	-	+.001	3.007	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 24	-	-	-	-	+.001	3.015	120	1,446	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 24	-	-	-	-	+.001	3.058	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 24	-	-	-	-	+.001	3.128	120	1,446	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 24	-	-	-	-	+.001	3.273	124	1,493	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 25	-	-	-	-	+.001	3.413	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 25	-	-	-	-	+.001	3.367	0	872	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 25	-	-	-	-	+.001	3.292	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 25	-	-	-	-	+.001	2.967	0	936	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 25	-	-	-	-	+.001	2.952	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 25	-	-	-	-	+.001	2.985	0	936	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 25	-	-	-	-	+.001	3.027	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 25	-	-	-	-	+.001	3.065	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 25	-	-	-	-	+.001	3.078	0	936	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 25	-	-	-	-	+.001	3.130	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 25	-	-	-	-	+.001	3.205	0	936	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 25	-	-	-	-	+.001	3.355	0	968	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 26	-	-	-	-	+.001	3.500	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 26	-	-	-	-	+.001	3.455	0	488	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 26	-	-	-	-	+.001	3.380	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 26	-	-	-	-	+.001	3.020	0	520	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 26	-	-	-	-	+.001	3.005	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 26	-	-	-	-	+.001	3.040	0	520	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 26	-	-	-	-	+.001	3.085	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 26	-	-	-	-	+.001	3.125	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 26	-	-	-	-	+.001	3.140	0	520	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 26	-	-	-	-	+.001	3.195	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 26	-	-	-	-	+.001	3.275	0	520	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 26	-	-	-	-	+.001	3.435	0	536	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 27	-	-	-	-	+.001	3.580	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 27	-	-	-	-	+.001	3.535	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 27	-	-	-	-	+.001	3.460	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 27	-	-	-	-	+.001	3.095	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 27	-	-	-	-	+.001	3.080	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 27	-	-	-	-	+.001	3.115	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 27	-	-	-	-	+.001	3.160	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 27	-	-	-	-	+.001	3.200	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 27	-	-	-	-	+.001	3.215	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 27	-	-	-	-	+.001	3.270	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 27	-	-	-	-	+.001	3.353	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 27	-	-	-	-	+.001	3.518	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 28	-	-	-	-	+.001	3.665	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 28	-	-	-	-	+.001	3.620	0	203	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 28	-	-	-	-	+.001	3.545	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 28	-	-	-	-	+.001	3.175	0	210	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 28	-	-	-	-	+.001	3.160	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 28	-	-	-	-	+.001	3.195	0	210	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 28	-	-	-	-	+.001	3.240	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 28	-	-	-	-	+.001	3.280	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 28	-	-	-	-	+.001	3.295	0	210	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
OCT 28	-	-	-	-	+.001	3.350	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
NOV 28	-	-	-	-	+.001	3.435	0	210	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
DEC 28	-	-	-	-	+.001	3.605	0	217	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JAN 29	-	-	-	-	+.001	3.755	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
FEB 29	-	-	-	-	+.001	3.710	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAR 29	-	-	-	-	+.001	3.635	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
APR 29	-	-	-	-	+.001	3.260	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
MAY 29	-	-	-	-	+.001	3.245	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JUN 29	-	-	-	-	+.001	3.280	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
JLY 29	-	-	-	-	+.001	3.325	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
AUG 29	-	-	-	-	+.001	3.365	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
SEP 29	-	-	-	-	+.001	3.380	0	0	Friday, 12 May 2017 10:33 PM	Henry Hub Natural Gas Last Day Financial Future	Final	2017-05-10	FALSE	2679
